STATION,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP
COOP:286026,2.1,40.6825,-74.16944,20130115 22:00,0
COOP:286026,2.1,40.6825,-74.16944,20130115 23:00,0
COOP:286026,2.1,40.6825,-74.16944,20130116 00:00,2
COOP:286026,2.1,40.6825,-74.16944,20130116 01:00,6
COOP:286026,2.1,40.6825,-74.16944,20130116 02:00,7
COOP:286026,2.1,40.6825,-74.16944,20130116 03:00,7
COOP:286026,2.1,40.6825,-74.16944,20130116 04:00,14
COOP:286026,2.1,40.6825,-74.16944,20130116 05:00,14
COOP:286026,2.1,40.6825,-74.16944,20130116 06:00,8
COOP:286026,2.1,40.6825,-74.16944,20130116 07:00,6
COOP:286026,2.1,40.6825,-74.16944,20130116 08:00,3
COOP:286026,2.1,40.6825,-74.16944,20130116 09:00,1
COOP:286026,2.1,40.6825,-74.16944,20130116 10:00,0
COOP:286026,2.1,40.6825,-74.16944,20130116 11:00,1
COOP:286026,2.1,40.6825,-74.16944,20130116 12:00,2
COOP:286026,2.1,40.6825,-74.16944,20130116 13:00,1
COOP:286026,2.1,40.6825,-74.16944,20130116 14:00,0
COOP:286026,2.1,40.6825,-74.16944,20130118 09:00,0
COOP:286026,2.1,40.6825,-74.16944,20130122 08:00,0
COOP:286026,2.1,40.6825,-74.16944,20130122 09:00,0
COOP:286026,2.1,40.6825,-74.16944,20130125 17:00,0
COOP:286026,2.1,40.6825,-74.16944,20130125 18:00,1
COOP:286026,2.1,40.6825,-74.16944,20130125 19:00,1
COOP:286026,2.1,40.6825,-74.16944,20130125 20:00,2
COOP:286026,2.1,40.6825,-74.16944,20130125 21:00,0
COOP:286026,2.1,40.6825,-74.16944,20130125 22:00,0
COOP:286026,2.1,40.6825,-74.16944,20130128 08:00,0
COOP:286026,2.1,40.6825,-74.16944,20130128 09:00,0
COOP:286026,2.1,40.6825,-74.16944,20130128 10:00,1
COOP:286026,2.1,40.6825,-74.16944,20130128 11:00,1
COOP:286026,2.1,40.6825,-74.16944,20130128 12:00,0
COOP:286026,2.1,40.6825,-74.16944,20130128 13:00,3
COOP:286026,2.1,40.6825,-74.16944,20130128 14:00,1
COOP:286026,2.1,40.6825,-74.16944,20130128 15:00,2
COOP:286026,2.1,40.6825,-74.16944,20130128 16:00,2
COOP:286026,2.1,40.6825,-74.16944,20130128 17:00,1
COOP:286026,2.1,40.6825,-74.16944,20130128 18:00,0
COOP:286026,2.1,40.6825,-74.16944,20130128 19:00,0
COOP:286026,2.1,40.6825,-74.16944,20130128 20:00,2
COOP:286026,2.1,40.6825,-74.16944,20130128 21:00,0
COOP:286026,2.1,40.6825,-74.16944,20130129 19:00,4
COOP:286026,2.1,40.6825,-74.16944,20130129 20:00,2
COOP:286026,2.1,40.6825,-74.16944,20130130 19:00,2
COOP:286026,2.1,40.6825,-74.16944,20130130 20:00,0
COOP:286026,2.1,40.6825,-74.16944,20130130 21:00,0
COOP:286026,2.1,40.6825,-74.16944,20130131 00:00,2
COOP:286026,2.1,40.6825,-74.16944,20130131 01:00,9
COOP:286026,2.1,40.6825,-74.16944,20130131 02:00,7
COOP:286026,2.1,40.6825,-74.16944,20130131 03:00,5
COOP:286026,2.1,40.6825,-74.16944,20130131 04:00,19
COOP:286026,2.1,40.6825,-74.16944,20130131 05:00,31
COOP:286026,2.1,40.6825,-74.16944,20130131 06:00,4
COOP:286026,2.1,40.6825,-74.16944,20130131 07:00,3
COOP:286026,2.1,40.6825,-74.16944,20130131 08:00,1
COOP:286026,2.1,40.6825,-74.16944,20130131 18:00,0
COOP:286026,2.1,40.6825,-74.16944,20130131 21:00,0
COOP:286026,2.1,40.6825,-74.16944,20130201 01:00,0
COOP:286026,2.1,40.6825,-74.16944,20130201 17:00,0
COOP:286026,2.1,40.6825,-74.16944,20130201 18:00,0
COOP:286026,2.1,40.6825,-74.16944,20130201 19:00,0
COOP:286026,2.1,40.6825,-74.16944,20130202 20:00,0
COOP:286026,2.1,40.6825,-74.16944,20130202 21:00,0
COOP:286026,2.1,40.6825,-74.16944,20130202 22:00,0
COOP:286026,2.1,40.6825,-74.16944,20130202 23:00,1
COOP:286026,2.1,40.6825,-74.16944,20130203 00:00,1
COOP:286026,2.1,40.6825,-74.16944,20130203 01:00,0
COOP:286026,2.1,40.6825,-74.16944,20130203 02:00,1
COOP:286026,2.1,40.6825,-74.16944,20130203 03:00,0
COOP:286026,2.1,40.6825,-74.16944,20130203 04:00,0
COOP:286026,2.1,40.6825,-74.16944,20130205 01:00,0
COOP:286026,2.1,40.6825,-74.16944,20130205 02:00,0
COOP:286026,2.1,40.6825,-74.16944,20130205 03:00,0
COOP:286026,2.1,40.6825,-74.16944,20130205 04:00,1
COOP:286026,2.1,40.6825,-74.16944,20130205 05:00,0
COOP:286026,2.1,40.6825,-74.16944,20130205 06:00,0
COOP:286026,2.1,40.6825,-74.16944,20130205 07:00,0
COOP:286026,2.1,40.6825,-74.16944,20130205 08:00,0
COOP:286026,2.1,40.6825,-74.16944,20130205 09:00,0
COOP:286026,2.1,40.6825,-74.16944,20130205 10:00,0
COOP:286026,2.1,40.6825,-74.16944,20130205 11:00,0
COOP:286026,2.1,40.6825,-74.16944,20130205 12:00,0
COOP:286026,2.1,40.6825,-74.16944,20130205 14:00,0
COOP:286026,2.1,40.6825,-74.16944,20130205 15:00,0
COOP:286026,2.1,40.6825,-74.16944,20130205 16:00,0
COOP:286026,2.1,40.6825,-74.16944,20130205 17:00,0
COOP:286026,2.1,40.6825,-74.16944,20130205 19:00,0
COOP:286026,2.1,40.6825,-74.16944,20130205 20:00,0
COOP:286026,2.1,40.6825,-74.16944,20130205 21:00,1
COOP:286026,2.1,40.6825,-74.16944,20130205 22:00,0
COOP:286026,2.1,40.6825,-74.16944,20130205 23:00,0
COOP:286026,2.1,40.6825,-74.16944,20130206 00:00,0
COOP:286026,2.1,40.6825,-74.16944,20130206 01:00,0
COOP:286026,2.1,40.6825,-74.16944,20130206 02:00,0
COOP:286026,2.1,40.6825,-74.16944,20130206 03:00,0
COOP:286026,2.1,40.6825,-74.16944,20130206 04:00,0
COOP:286026,2.1,40.6825,-74.16944,20130208 07:00,0
COOP:286026,2.1,40.6825,-74.16944,20130208 08:00,1
COOP:286026,2.1,40.6825,-74.16944,20130208 09:00,2
COOP:286026,2.1,40.6825,-74.16944,20130208 10:00,3
COOP:286026,2.1,40.6825,-74.16944,20130208 11:00,4
COOP:286026,2.1,40.6825,-74.16944,20130208 12:00,5
COOP:286026,2.1,40.6825,-74.16944,20130208 13:00,8
COOP:286026,2.1,40.6825,-74.16944,20130208 14:00,7
COOP:286026,2.1,40.6825,-74.16944,20130208 15:00,5
COOP:286026,2.1,40.6825,-74.16944,20130208 16:00,6
COOP:286026,2.1,40.6825,-74.16944,20130208 17:00,9
COOP:286026,2.1,40.6825,-74.16944,20130208 18:00,5
COOP:286026,2.1,40.6825,-74.16944,20130208 19:00,1
COOP:286026,2.1,40.6825,-74.16944,20130208 20:00,0
COOP:286026,2.1,40.6825,-74.16944,20130208 21:00,0
COOP:286026,2.1,40.6825,-74.16944,20130208 22:00,1
COOP:286026,2.1,40.6825,-74.16944,20130208 23:00,3
COOP:286026,2.1,40.6825,-74.16944,20130209 00:00,12
COOP:286026,2.1,40.6825,-74.16944,20130209 01:00,12
COOP:286026,2.1,40.6825,-74.16944,20130209 02:00,10
COOP:286026,2.1,40.6825,-74.16944,20130209 03:00,20
COOP:286026,2.1,40.6825,-74.16944,20130209 04:00,12
COOP:286026,2.1,40.6825,-74.16944,20130209 05:00,0
COOP:286026,2.1,40.6825,-74.16944,20130209 06:00,0
COOP:286026,2.1,40.6825,-74.16944,20130211 04:00,0
COOP:286026,2.1,40.6825,-74.16944,20130211 05:00,0
COOP:286026,2.1,40.6825,-74.16944,20130211 06:00,2
COOP:286026,2.1,40.6825,-74.16944,20130211 07:00,5
COOP:286026,2.1,40.6825,-74.16944,20130211 08:00,9
COOP:286026,2.1,40.6825,-74.16944,20130211 09:00,16
COOP:286026,2.1,40.6825,-74.16944,20130211 10:00,6
COOP:286026,2.1,40.6825,-74.16944,20130211 11:00,2
COOP:286026,2.1,40.6825,-74.16944,20130211 12:00,2
COOP:286026,2.1,40.6825,-74.16944,20130211 13:00,0
COOP:286026,2.1,40.6825,-74.16944,20130211 14:00,0
COOP:286026,2.1,40.6825,-74.16944,20130211 15:00,0
COOP:286026,2.1,40.6825,-74.16944,20130211 16:00,0
COOP:286026,2.1,40.6825,-74.16944,20130211 17:00,0
COOP:286026,2.1,40.6825,-74.16944,20130211 18:00,0
COOP:286026,2.1,40.6825,-74.16944,20130211 19:00,0
COOP:286026,2.1,40.6825,-74.16944,20130211 20:00,0
COOP:286026,2.1,40.6825,-74.16944,20130211 21:00,0
COOP:286026,2.1,40.6825,-74.16944,20130211 22:00,0
COOP:286026,2.1,40.6825,-74.16944,20130213 20:00,0
COOP:286026,2.1,40.6825,-74.16944,20130213 21:00,1
COOP:286026,2.1,40.6825,-74.16944,20130213 22:00,0
COOP:286026,2.1,40.6825,-74.16944,20130213 23:00,0
COOP:286026,2.1,40.6825,-74.16944,20130214 00:00,2
COOP:286026,2.1,40.6825,-74.16944,20130214 01:00,0
COOP:286026,2.1,40.6825,-74.16944,20130214 02:00,0
COOP:286026,2.1,40.6825,-74.16944,20130215 23:00,0
COOP:286026,2.1,40.6825,-74.16944,20130216 00:00,0
COOP:286026,2.1,40.6825,-74.16944,20130216 01:00,0
COOP:286026,2.1,40.6825,-74.16944,20130216 02:00,2
COOP:286026,2.1,40.6825,-74.16944,20130216 03:00,1
COOP:286026,2.1,40.6825,-74.16944,20130216 04:00,0
COOP:286026,2.1,40.6825,-74.16944,20130216 05:00,0
COOP:286026,2.1,40.6825,-74.16944,20130216 06:00,0
COOP:286026,2.1,40.6825,-74.16944,20130216 07:00,0
COOP:286026,2.1,40.6825,-74.16944,20130216 09:00,0
COOP:286026,2.1,40.6825,-74.16944,20130216 10:00,0
COOP:286026,2.1,40.6825,-74.16944,20130219 13:00,1
COOP:286026,2.1,40.6825,-74.16944,20130219 14:00,5
COOP:286026,2.1,40.6825,-74.16944,20130219 15:00,3
COOP:286026,2.1,40.6825,-74.16944,20130219 16:00,2
COOP:286026,2.1,40.6825,-74.16944,20130219 17:00,2
COOP:286026,2.1,40.6825,-74.16944,20130219 18:00,4
COOP:286026,2.1,40.6825,-74.16944,20130219 19:00,2
COOP:286026,2.1,40.6825,-74.16944,20130219 20:00,0
COOP:286026,2.1,40.6825,-74.16944,20130219 21:00,2
COOP:286026,2.1,40.6825,-74.16944,20130219 22:00,0
COOP:286026,2.1,40.6825,-74.16944,20130222 18:00,0
COOP:286026,2.1,40.6825,-74.16944,20130222 19:00,0
COOP:286026,2.1,40.6825,-74.16944,20130223 01:00,0
COOP:286026,2.1,40.6825,-74.16944,20130223 02:00,0
COOP:286026,2.1,40.6825,-74.16944,20130223 03:00,0
COOP:286026,2.1,40.6825,-74.16944,20130223 04:00,0
COOP:286026,2.1,40.6825,-74.16944,20130223 05:00,0
COOP:286026,2.1,40.6825,-74.16944,20130223 06:00,0
COOP:286026,2.1,40.6825,-74.16944,20130223 07:00,0
COOP:286026,2.1,40.6825,-74.16944,20130223 08:00,0
COOP:286026,2.1,40.6825,-74.16944,20130223 09:00,0
COOP:286026,2.1,40.6825,-74.16944,20130223 10:00,1
COOP:286026,2.1,40.6825,-74.16944,20130223 11:00,4
COOP:286026,2.1,40.6825,-74.16944,20130223 12:00,3
COOP:286026,2.1,40.6825,-74.16944,20130223 13:00,4
COOP:286026,2.1,40.6825,-74.16944,20130223 14:00,1
COOP:286026,2.1,40.6825,-74.16944,20130223 15:00,8
COOP:286026,2.1,40.6825,-74.16944,20130223 16:00,7
COOP:286026,2.1,40.6825,-74.16944,20130223 17:00,4
COOP:286026,2.1,40.6825,-74.16944,20130223 18:00,2
COOP:286026,2.1,40.6825,-74.16944,20130223 19:00,0
COOP:286026,2.1,40.6825,-74.16944,20130223 20:00,0
COOP:286026,2.1,40.6825,-74.16944,20130223 21:00,0
COOP:286026,2.1,40.6825,-74.16944,20130223 22:00,0
COOP:286026,2.1,40.6825,-74.16944,20130223 23:00,0
COOP:286026,2.1,40.6825,-74.16944,20130224 00:00,0
COOP:286026,2.1,40.6825,-74.16944,20130224 01:00,0
COOP:286026,2.1,40.6825,-74.16944,20130224 02:00,0
COOP:286026,2.1,40.6825,-74.16944,20130224 03:00,0
COOP:286026,2.1,40.6825,-74.16944,20130224 04:00,0
COOP:286026,2.1,40.6825,-74.16944,20130226 20:00,0
COOP:286026,2.1,40.6825,-74.16944,20130226 21:00,0
COOP:286026,2.1,40.6825,-74.16944,20130226 22:00,1
COOP:286026,2.1,40.6825,-74.16944,20130226 23:00,12
COOP:286026,2.1,40.6825,-74.16944,20130227 00:00,5
COOP:286026,2.1,40.6825,-74.16944,20130227 01:00,18
COOP:286026,2.1,40.6825,-74.16944,20130227 02:00,10
COOP:286026,2.1,40.6825,-74.16944,20130227 03:00,9
COOP:286026,2.1,40.6825,-74.16944,20130227 04:00,14
COOP:286026,2.1,40.6825,-74.16944,20130227 05:00,18
COOP:286026,2.1,40.6825,-74.16944,20130227 06:00,13
COOP:286026,2.1,40.6825,-74.16944,20130227 07:00,12
COOP:286026,2.1,40.6825,-74.16944,20130227 08:00,14
COOP:286026,2.1,40.6825,-74.16944,20130227 09:00,12
COOP:286026,2.1,40.6825,-74.16944,20130227 10:00,8
COOP:286026,2.1,40.6825,-74.16944,20130227 11:00,2
COOP:286026,2.1,40.6825,-74.16944,20130227 12:00,2
COOP:286026,2.1,40.6825,-74.16944,20130227 13:00,1
COOP:286026,2.1,40.6825,-74.16944,20130227 14:00,0
COOP:286026,2.1,40.6825,-74.16944,20130227 15:00,0
COOP:286026,2.1,40.6825,-74.16944,20130227 16:00,0
COOP:286026,2.1,40.6825,-74.16944,20130228 07:00,0
COOP:286026,2.1,40.6825,-74.16944,20130228 08:00,0
COOP:286026,2.1,40.6825,-74.16944,20130228 16:00,0
COOP:286026,2.1,40.6825,-74.16944,20130301 01:00,0
COOP:286026,2.1,40.6825,-74.16944,20130301 15:00,0
COOP:286026,2.1,40.6825,-74.16944,20130301 16:00,0
COOP:286026,2.1,40.6825,-74.16944,20130302 15:00,0
COOP:286026,2.1,40.6825,-74.16944,20130302 20:00,0
COOP:286026,2.1,40.6825,-74.16944,20130302 21:00,0
COOP:286026,2.1,40.6825,-74.16944,20130302 22:00,0
COOP:286026,2.1,40.6825,-74.16944,20130302 23:00,0
COOP:286026,2.1,40.6825,-74.16944,20130303 00:00,0
COOP:286026,2.1,40.6825,-74.16944,20130303 01:00,0
COOP:286026,2.1,40.6825,-74.16944,20130303 02:00,0
COOP:286026,2.1,40.6825,-74.16944,20130303 03:00,0
COOP:286026,2.1,40.6825,-74.16944,20130303 04:00,0
COOP:286026,2.1,40.6825,-74.16944,20130303 05:00,0
COOP:286026,2.1,40.6825,-74.16944,20130306 11:00,0
COOP:286026,2.1,40.6825,-74.16944,20130306 12:00,0
COOP:286026,2.1,40.6825,-74.16944,20130306 13:00,0
COOP:286026,2.1,40.6825,-74.16944,20130306 14:00,0
COOP:286026,2.1,40.6825,-74.16944,20130306 16:00,0
COOP:286026,2.1,40.6825,-74.16944,20130306 17:00,0
COOP:286026,2.1,40.6825,-74.16944,20130306 19:00,0
COOP:286026,2.1,40.6825,-74.16944,20130306 21:00,0
COOP:286026,2.1,40.6825,-74.16944,20130306 22:00,0
COOP:286026,2.1,40.6825,-74.16944,20130306 23:00,0
COOP:286026,2.1,40.6825,-74.16944,20130307 00:00,0
COOP:286026,2.1,40.6825,-74.16944,20130307 01:00,0
COOP:286026,2.1,40.6825,-74.16944,20130307 05:00,0
COOP:286026,2.1,40.6825,-74.16944,20130307 06:00,0
COOP:286026,2.1,40.6825,-74.16944,20130307 07:00,0
COOP:286026,2.1,40.6825,-74.16944,20130307 08:00,0
COOP:286026,2.1,40.6825,-74.16944,20130307 09:00,0
COOP:286026,2.1,40.6825,-74.16944,20130307 10:00,0
COOP:286026,2.1,40.6825,-74.16944,20130307 11:00,0
COOP:286026,2.1,40.6825,-74.16944,20130307 12:00,0
COOP:286026,2.1,40.6825,-74.16944,20130307 13:00,0
COOP:286026,2.1,40.6825,-74.16944,20130307 14:00,1
COOP:286026,2.1,40.6825,-74.16944,20130307 15:00,0
COOP:286026,2.1,40.6825,-74.16944,20130307 16:00,3
COOP:286026,2.1,40.6825,-74.16944,20130307 17:00,2
COOP:286026,2.1,40.6825,-74.16944,20130307 18:00,2
COOP:286026,2.1,40.6825,-74.16944,20130307 19:00,2
COOP:286026,2.1,40.6825,-74.16944,20130307 20:00,1
COOP:286026,2.1,40.6825,-74.16944,20130307 21:00,0
COOP:286026,2.1,40.6825,-74.16944,20130307 22:00,1
COOP:286026,2.1,40.6825,-74.16944,20130307 23:00,5
COOP:286026,2.1,40.6825,-74.16944,20130308 00:00,3
COOP:286026,2.1,40.6825,-74.16944,20130308 01:00,5
COOP:286026,2.1,40.6825,-74.16944,20130308 02:00,3
COOP:286026,2.1,40.6825,-74.16944,20130308 03:00,0
COOP:286026,2.1,40.6825,-74.16944,20130308 04:00,1
COOP:286026,2.1,40.6825,-74.16944,20130308 05:00,3
COOP:286026,2.1,40.6825,-74.16944,20130308 06:00,4
COOP:286026,2.1,40.6825,-74.16944,20130308 07:00,5
COOP:286026,2.1,40.6825,-74.16944,20130308 08:00,6
COOP:286026,2.1,40.6825,-74.16944,20130308 09:00,8
COOP:286026,2.1,40.6825,-74.16944,20130308 10:00,13
COOP:286026,2.1,40.6825,-74.16944,20130308 11:00,18
COOP:286026,2.1,40.6825,-74.16944,20130308 12:00,12
COOP:286026,2.1,40.6825,-74.16944,20130308 13:00,6
COOP:286026,2.1,40.6825,-74.16944,20130308 14:00,5
COOP:286026,2.1,40.6825,-74.16944,20130308 15:00,5
COOP:286026,2.1,40.6825,-74.16944,20130308 16:00,1
COOP:286026,2.1,40.6825,-74.16944,20130308 17:00,0
COOP:286026,2.1,40.6825,-74.16944,20130312 04:00,0
COOP:286026,2.1,40.6825,-74.16944,20130312 05:00,2
COOP:286026,2.1,40.6825,-74.16944,20130312 06:00,2
COOP:286026,2.1,40.6825,-74.16944,20130312 07:00,2
COOP:286026,2.1,40.6825,-74.16944,20130312 08:00,1
COOP:286026,2.1,40.6825,-74.16944,20130312 09:00,1
COOP:286026,2.1,40.6825,-74.16944,20130312 10:00,6
COOP:286026,2.1,40.6825,-74.16944,20130312 11:00,7
COOP:286026,2.1,40.6825,-74.16944,20130312 12:00,5
COOP:286026,2.1,40.6825,-74.16944,20130312 13:00,8
COOP:286026,2.1,40.6825,-74.16944,20130312 14:00,3
COOP:286026,2.1,40.6825,-74.16944,20130312 15:00,25
COOP:286026,2.1,40.6825,-74.16944,20130312 16:00,2
COOP:286026,2.1,40.6825,-74.16944,20130312 17:00,4
COOP:286026,2.1,40.6825,-74.16944,20130314 08:00,0
COOP:286026,2.1,40.6825,-74.16944,20130316 12:00,0
COOP:286026,2.1,40.6825,-74.16944,20130316 13:00,0
COOP:286026,2.1,40.6825,-74.16944,20130316 14:00,1
COOP:286026,2.1,40.6825,-74.16944,20130316 15:00,1
COOP:286026,2.1,40.6825,-74.16944,20130316 16:00,0
COOP:286026,2.1,40.6825,-74.16944,20130316 17:00,1
COOP:286026,2.1,40.6825,-74.16944,20130316 19:00,0
COOP:286026,2.1,40.6825,-74.16944,20130316 20:00,0
COOP:286026,2.1,40.6825,-74.16944,20130318 15:00,0
COOP:286026,2.1,40.6825,-74.16944,20130318 16:00,3
COOP:286026,2.1,40.6825,-74.16944,20130318 17:00,1
COOP:286026,2.1,40.6825,-74.16944,20130318 18:00,6
COOP:286026,2.1,40.6825,-74.16944,20130318 19:00,10
COOP:286026,2.1,40.6825,-74.16944,20130318 20:00,13
COOP:286026,2.1,40.6825,-74.16944,20130318 21:00,7
COOP:286026,2.1,40.6825,-74.16944,20130318 22:00,11
COOP:286026,2.1,40.6825,-74.16944,20130318 23:00,7
COOP:286026,2.1,40.6825,-74.16944,20130319 00:00,6
COOP:286026,2.1,40.6825,-74.16944,20130319 01:00,5
COOP:286026,2.1,40.6825,-74.16944,20130319 02:00,6
COOP:286026,2.1,40.6825,-74.16944,20130319 03:00,4
COOP:286026,2.1,40.6825,-74.16944,20130319 04:00,1
COOP:286026,2.1,40.6825,-74.16944,20130319 05:00,0
COOP:286026,2.1,40.6825,-74.16944,20130319 06:00,0
COOP:286026,2.1,40.6825,-74.16944,20130319 09:00,1
COOP:286026,2.1,40.6825,-74.16944,20130319 10:00,3
COOP:286026,2.1,40.6825,-74.16944,20130319 11:00,5
COOP:286026,2.1,40.6825,-74.16944,20130319 12:00,4
COOP:286026,2.1,40.6825,-74.16944,20130319 19:00,0
COOP:286026,2.1,40.6825,-74.16944,20130325 10:00,0
COOP:286026,2.1,40.6825,-74.16944,20130325 11:00,1
COOP:286026,2.1,40.6825,-74.16944,20130325 12:00,1
COOP:286026,2.1,40.6825,-74.16944,20130325 13:00,0
COOP:286026,2.1,40.6825,-74.16944,20130325 14:00,1
COOP:286026,2.1,40.6825,-74.16944,20130325 15:00,2
COOP:286026,2.1,40.6825,-74.16944,20130325 16:00,2
COOP:286026,2.1,40.6825,-74.16944,20130325 17:00,3
COOP:286026,2.1,40.6825,-74.16944,20130325 18:00,0
COOP:286026,2.1,40.6825,-74.16944,20130325 19:00,2
COOP:286026,2.1,40.6825,-74.16944,20130325 20:00,0
COOP:286026,2.1,40.6825,-74.16944,20130325 21:00,0
COOP:286026,2.1,40.6825,-74.16944,20130326 15:00,0
COOP:286026,2.1,40.6825,-74.16944,20130326 16:00,0
COOP:286026,2.1,40.6825,-74.16944,20130326 19:00,0
COOP:286026,2.1,40.6825,-74.16944,20130327 13:00,0
COOP:286026,2.1,40.6825,-74.16944,20130328 13:00,0
COOP:286026,2.1,40.6825,-74.16944,20130328 14:00,0
COOP:286026,2.1,40.6825,-74.16944,20130328 15:00,0
COOP:286026,2.1,40.6825,-74.16944,20130328 16:00,0
COOP:286026,2.1,40.6825,-74.16944,20130328 18:00,0
COOP:286026,2.1,40.6825,-74.16944,20130331 14:00,0
COOP:286026,2.1,40.6825,-74.16944,20130331 16:00,0
COOP:286026,2.1,40.6825,-74.16944,20130331 17:00,0
COOP:286026,2.1,40.6825,-74.16944,20130331 18:00,1
COOP:286026,2.1,40.6825,-74.16944,20130331 19:00,2
COOP:286026,2.1,40.6825,-74.16944,20130331 20:00,3
COOP:286026,2.1,40.6825,-74.16944,20130331 21:00,2
COOP:286026,2.1,40.6825,-74.16944,20130331 22:00,1
COOP:286026,2.1,40.6825,-74.16944,20130331 23:00,0
COOP:286026,2.1,40.6825,-74.16944,20130401 01:00,0
COOP:286026,2.1,40.6825,-74.16944,20130401 15:00,0
COOP:286026,2.1,40.6825,-74.16944,20130401 16:00,0
COOP:286026,2.1,40.6825,-74.16944,20130401 17:00,0
COOP:286026,2.1,40.6825,-74.16944,20130407 18:00,0
COOP:286026,2.1,40.6825,-74.16944,20130407 19:00,0
COOP:286026,2.1,40.6825,-74.16944,20130409 01:00,0
COOP:286026,2.1,40.6825,-74.16944,20130409 03:00,1
COOP:286026,2.1,40.6825,-74.16944,20130409 04:00,0
COOP:286026,2.1,40.6825,-74.16944,20130410 18:00,0
COOP:286026,2.1,40.6825,-74.16944,20130410 19:00,19
COOP:286026,2.1,40.6825,-74.16944,20130410 20:00,3
COOP:286026,2.1,40.6825,-74.16944,20130410 22:00,19
COOP:286026,2.1,40.6825,-74.16944,20130410 23:00,4
COOP:286026,2.1,40.6825,-74.16944,20130411 00:00,1
COOP:286026,2.1,40.6825,-74.16944,20130411 01:00,0
COOP:286026,2.1,40.6825,-74.16944,20130411 05:00,0
COOP:286026,2.1,40.6825,-74.16944,20130412 04:00,1
COOP:286026,2.1,40.6825,-74.16944,20130412 05:00,0
COOP:286026,2.1,40.6825,-74.16944,20130412 06:00,0
COOP:286026,2.1,40.6825,-74.16944,20130412 07:00,2
COOP:286026,2.1,40.6825,-74.16944,20130412 08:00,3
COOP:286026,2.1,40.6825,-74.16944,20130412 09:00,19
COOP:286026,2.1,40.6825,-74.16944,20130412 10:00,19
COOP:286026,2.1,40.6825,-74.16944,20130412 11:00,12
COOP:286026,2.1,40.6825,-74.16944,20130412 12:00,3
COOP:286026,2.1,40.6825,-74.16944,20130412 13:00,2
COOP:286026,2.1,40.6825,-74.16944,20130412 14:00,2
COOP:286026,2.1,40.6825,-74.16944,20130412 15:00,0
COOP:286026,2.1,40.6825,-74.16944,20130412 16:00,0
COOP:286026,2.1,40.6825,-74.16944,20130412 17:00,0
COOP:286026,2.1,40.6825,-74.16944,20130412 18:00,0
COOP:286026,2.1,40.6825,-74.16944,20130412 19:00,0
COOP:286026,2.1,40.6825,-74.16944,20130412 20:00,0
COOP:286026,2.1,40.6825,-74.16944,20130412 21:00,0
COOP:286026,2.1,40.6825,-74.16944,20130412 22:00,0
COOP:286026,2.1,40.6825,-74.16944,20130412 23:00,3
COOP:286026,2.1,40.6825,-74.16944,20130413 00:00,3
COOP:286026,2.1,40.6825,-74.16944,20130413 01:00,0
COOP:286026,2.1,40.6825,-74.16944,20130416 00:00,0
COOP:286026,2.1,40.6825,-74.16944,20130417 03:00,0
COOP:286026,2.1,40.6825,-74.16944,20130417 05:00,1
COOP:286026,2.1,40.6825,-74.16944,20130417 06:00,1
COOP:286026,2.1,40.6825,-74.16944,20130418 15:00,0
COOP:286026,2.1,40.6825,-74.16944,20130418 16:00,2
COOP:286026,2.1,40.6825,-74.16944,20130418 17:00,1
COOP:286026,2.1,40.6825,-74.16944,20130419 09:00,0
COOP:286026,2.1,40.6825,-74.16944,20130419 10:00,0
COOP:286026,2.1,40.6825,-74.16944,20130419 12:00,0
COOP:286026,2.1,40.6825,-74.16944,20130419 22:00,4
COOP:286026,2.1,40.6825,-74.16944,20130419 23:00,1
COOP:286026,2.1,40.6825,-74.16944,20130420 00:00,2
COOP:286026,2.1,40.6825,-74.16944,20130420 01:00,1
COOP:286026,2.1,40.6825,-74.16944,20130420 02:00,2
COOP:286026,2.1,40.6825,-74.16944,20130420 03:00,2
COOP:286026,2.1,40.6825,-74.16944,20130420 04:00,0
COOP:286026,2.1,40.6825,-74.16944,20130420 05:00,0
COOP:286026,2.1,40.6825,-74.16944,20130423 09:00,0
COOP:286026,2.1,40.6825,-74.16944,20130423 10:00,0
COOP:286026,2.1,40.6825,-74.16944,20130423 11:00,1
COOP:286026,2.1,40.6825,-74.16944,20130423 12:00,0
COOP:286026,2.1,40.6825,-74.16944,20130425 05:00,0
COOP:286026,2.1,40.6825,-74.16944,20130429 02:00,0
COOP:286026,2.1,40.6825,-74.16944,20130429 03:00,0
COOP:286026,2.1,40.6825,-74.16944,20130429 04:00,0
COOP:286026,2.1,40.6825,-74.16944,20130429 05:00,3
COOP:286026,2.1,40.6825,-74.16944,20130429 06:00,0
COOP:286026,2.1,40.6825,-74.16944,20130429 07:00,0
COOP:286026,2.1,40.6825,-74.16944,20130429 08:00,0
COOP:286026,2.1,40.6825,-74.16944,20130429 09:00,1
COOP:286026,2.1,40.6825,-74.16944,20130429 10:00,0
COOP:286026,2.1,40.6825,-74.16944,20130429 11:00,3
COOP:286026,2.1,40.6825,-74.16944,20130429 12:00,4
COOP:286026,2.1,40.6825,-74.16944,20130429 13:00,1
COOP:286026,2.1,40.6825,-74.16944,20130429 14:00,1
COOP:286026,2.1,40.6825,-74.16944,20130429 15:00,0
COOP:286026,2.1,40.6825,-74.16944,20130429 22:00,0
COOP:286026,2.1,40.6825,-74.16944,20130429 23:00,0
COOP:286026,2.1,40.6825,-74.16944,20130430 02:00,0
